2144.74327  0.023335752
2145.22545  0.013531573
2145.70763  0.00874312
2146.18981  0.004475668
2146.67199  -0.003765509
2147.15418  -0.01599623
2147.63636  -0.023272774
2148.11854  -0.016652469
2148.60072  -0.009588542
2149.0829   -0.002096467
2149.56508  -0.003150222
2150.04726  -0.008286032
2150.52945  0.000397349
2151.01163  0.013926514
2151.49381  0.027806448
2151.97599  0.037542424
2152.45817  0.038639717
2152.94035  0.053479104
2153.42253  0.08204511
2153.90472  0.115363522
2154.3869   0.153419341
2154.86908  0.1917176
2155.35126  0.234722073
2155.83344  0.291375787
2156.31562  0.357184016
2156.79781  0.418693323
2157.27999  0.475888653
2157.76217  0.542192071
2158.24435  0.6175881
2158.72653  0.693102765
2159.20871  0.77319984
2159.69089  0.839946847
2160.17308  0.902286619
2160.65526  0.960204068
2161.13744  0.986808019
2161.61962  1
2162.1018   0.999764535
2162.58398  0.981606898
2163.06616  0.945511614
2163.54835  0.886983764
2164.03053  0.814966757
2164.51271  0.738403427
2164.99489  0.652799049
2165.47707  0.562617396
2165.95925  0.485759997
2166.44144  0.41325267
2166.92362  0.349559596
2167.4058   0.290185847
2167.88798  0.239595198
2168.37016  0.193292923
2168.85234  0.151263547
2169.33452  0.113491593
2169.81671  0.079961354
2170.29889  0.059616315
2170.78107  0.047961523
2171.26325  0.036023001
2171.74543  0.023785273
2172.22761  0.011232863
2172.70979  0.007308798
2173.19198  0.003038823
2173.67416  0.002887261
2174.15634  0.002359115
2174.63852  0.00143891
2175.1207   0.00459042
2175.60288  0.00283967
2176.08506  -0.003828817
2176.56725  -0.001993103
2177.04943  0.003852754
2177.53161  0.004734447
2178.01379  0.009595002
2178.49597  0.004981192
2178.97815  -0.000163958
2179.46034  -0.001377074
2179.94252  -0.003152091
2180.4247   -0.005504874
