2147.63636  0.036252255
2148.11854  0.021836455
2148.60072  0.011627257
2149.0829   0.000311729
2149.56508  -0.008583099
2150.04726  -0.01506618
2150.52945  -0.020915089
2151.01163  -0.026137513
2151.49381  -0.030743045
2151.97599  -0.032972649
2152.45817  -0.031067286
2152.94035  -0.025035911
2153.42253  -0.013119487
2153.90472  0.0029045
2154.3869   0.019492204
2154.86908  0.036634118
2155.35126  0.059625265
2155.83344  0.091992674
2156.31562  0.131959399
2156.79781  0.183051994
2157.27999  0.257638411
2157.76217  0.36454917
2158.24435  0.505543309
2158.72653  0.671771913
2159.20871  0.836706146
2159.69089  0.957905242
2160.17308  1
2160.65526  0.948838348
2161.13744  0.822090838
2161.61962  0.655108358
2162.1018   0.485009788
2162.58398  0.341842041
2163.06616  0.23266813
2163.54835  0.150406787
2164.03053  0.091513773
2164.51271  0.04890781
2164.99489  0.020811952
2165.47707  0.003681261
2165.95925  -0.007797193
2166.44144  -0.015400659
2166.92362  -0.01736949
2167.4058   -0.01548094
2167.88798  -0.013279948
2168.37016  -0.009007476
2168.85234  -0.002672479
2169.33452  0.00571609
2169.81671  0.014381026
2170.29889  0.02684988
