2144.74327  0.039176199
2145.22545  0.006607552
2145.70763  -0.006804451
2146.18981  -0.001086669
2146.67199  0.00416075
2147.15418  -0.010665493
2147.63636  0.013133893
2148.11854  0.016809048
2148.60072  0.039479682
2149.0829   0.041972363
2149.56508  0.063406801
2150.04726  0.12332942
2150.52945  0.182563545
2151.01163  0.221515503
2151.49381  0.201008632
2151.97599  0.218882499
2152.45817  0.255536957
2152.94035  0.291371859
2153.42253  0.365506915
2153.90472  0.438765333
2154.3869   0.511126955
2154.86908  0.562988292
2155.35126  0.653042339
2155.83344  0.72254238
2156.31562  0.810608123
2156.79781  0.858489371
2157.27999  0.905312774
2157.76217  0.931474728
2158.24435  0.97609494
2158.72653  0.999999979
2159.20871  0.9835897
2159.69089  0.965983812
2160.17308  0.947151803
2160.65526  0.907500802
2161.13744  0.827427039
2161.61962  0.765623507
2162.1018   0.702490061
2162.58398  0.63799984
2163.06616  0.591699268
2163.54835  0.524411068
2164.03053  0.47526261
2164.51271  0.424649933
2164.99489  0.372546176
2165.47707  0.318924477
2165.95925  0.263757976
2166.44144  0.207015777
2166.92362  0.187825626
2167.4058   0.167010089
2167.88798  0.124969021
2168.37016  0.081248845
2168.85234  0.035822701
2169.33452  0.027810297
2169.81671  0.037607209
2170.29889  0.026048527
2170.78107  0.012676433
2171.26325  -0.022109219
2171.74543  -0.039188721
2172.22761  -0.019015648
2172.70979  -0.000763431
2173.19198  -0.00403677
2173.67416  0.01029311
2174.15634  0.022621552
2174.63852  0.013348407
2175.1207   0.021593387
