2139.92145  -0.011240327
2140.40363  -0.006294554
2140.88582  0.00599115
2141.368    0.017361157
2141.85018  0.019558557
2142.33236  0.012585812
2142.81454  0.012963289
2143.29672  0.004175548
2143.77891  0.011001352
2144.26109  0.008667397
2144.74327  0.013693515
2145.22545  0.017823217
2145.70763  0.021058966
2146.18981  0.031662175
2146.67199  0.041376357
2147.15418  0.041944339
2147.63636  0.041628883
2148.11854  0.065208643
2148.60072  0.087909225
2149.0829   0.109733094
2149.56508  0.130682711
2150.04726  0.142501588
2150.52945  0.153450329
2151.01163  0.180050903
2151.49381  0.214046027
2151.97599  0.238920262
2152.45817  0.262935023
2152.94035  0.302610675
2153.42253  0.357949681
2153.90472  0.404176714
2154.3869   0.44955504
2154.86908  0.485827253
2155.35126  0.52951372
2155.83344  0.572357951
2156.31562  0.614362409
2156.79781  0.66378747
2157.27999  0.720637657
2157.76217  0.760137557
2158.24435  0.790548582
2158.72653  0.820132149
2159.20871  0.865408622
2159.69089  0.901603611
2160.17308  0.928718418
2160.65526  0.955016759
2161.13744  0.963982051
2161.61962  0.963875709
2162.1018   0.979477051
2162.58398  0.994270636
2163.06616  0.999999975
2163.54835  0.996666254
2164.03053  0.992533424
2164.51271  0.979343737
2164.99489  0.948840703
2165.47707  0.909285736
2165.95925  0.877199204
2166.44144  0.83606429
2166.92362  0.802404094
2167.4058   0.759701817
2167.88798  0.707959922
2168.37016  0.663698775
2168.85234  0.618661886
2169.33452  0.572851719
2169.81671  0.518010296
2170.29889  0.462401993
2170.78107  0.422545702
2171.26325  0.381925984
2171.74543  0.340545302
2172.22761  0.306665069
2172.70979  0.263769846
2173.19198  0.220119448
2173.67416  0.192237422
2174.15634  0.155347793
2174.63852  0.13422988
2175.1207   0.112368241
2175.60288  0.098024292
2176.08506  0.091200494
2176.56725  0.083638653
2177.04943  0.075344628
2177.53161  0.05806024
2178.01379  0.056564807
2178.49597  0.046083935
2178.97815  0.051396944
2179.46034  0.047727644
2179.94252  0.051599979
2180.4247   0.038237776
2180.90688  0.024161401
2181.38906  0.009373315
2181.87124  0.018652838
2182.35342  0.018966626
2182.83561  0.018574192
2183.31779  0.009222833
2183.79997  -0.009086873
2184.28215  -0.01157561
2184.76433  -0.014758816
2185.24651  -0.01863403
