2149.56508  0.017669214
2150.04726  -0.002223142
2150.52945  -0.005598609
2151.01163  -0.003550574
2151.49381  0.015460112
2151.97599  0.040335224
2152.45817  0.071296459
2152.94035  0.11988544
2153.42253  0.197643788
2153.90472  0.293471816
2154.3869   0.430234141
2154.86908  0.596830933
2155.35126  0.770844041
2155.83344  0.918535391
2156.31562  0.994846984
2156.79781  1.000000007
2157.27999  0.945537281
2157.76217  0.820359897
2158.24435  0.658649326
2158.72653  0.494587037
2159.20871  0.373674427
2159.69089  0.262173419
2160.17308  0.182946367
2160.65526  0.124893639
2161.13744  0.065597688
2161.61962  0.016600138
2162.1018   0.000762534
2162.58398  -0.004333274
2163.06616  -0.009785513
2163.54835  -0.026690058
2164.03053  -0.032189823
